row_id,text,true_label,true_label_enc,challenge_type,dataset
1683,<USER> absolutely required? Are the flights going to be 100% Cancelled Flighted?,neutral,1,emoji_heavy,D2
1684,<USER> in Bogota with no wallet is no fun. :-(,neutral,1,negation|emoji_heavy,D2
1685,<USER> seriously #fail on making strangers share a room,negative,0,emoji_heavy,D2
1686,<USER> this is not a fair set up. I payed for a full seat. I should get access to a full seat. <URL>,negative,0,negation|emoji_heavy,D2
1687,<USER> is the worst. Why on earth would <USER> merge with them? I won't be flying either of them any time soon.,negative,0,emoji_heavy,D2
1688,<USER> But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...,negative,0,negation|emoji_heavy,D2
1689,"<USER> is pri boarding for ""Active Military"" or only ""In Uniform?"" 90% can't travel in uniform for OPSEC reason, even on official travel",neutral,1,emoji_heavy,D2
1690,"<USER> when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service",negative,0,negation|emoji_heavy,D2
1691,<USER> how do I get my companion pass?,neutral,1,emoji_heavy,D2
1692,"<USER> delivered mom's delayed bag to the wrong place. 2 hrs on hold yesterday, &gt;1 hr today. Still no bag. #AA <URL>",negative,0,negation|emoji_heavy,D2
1693,"<USER> <USER> ""Considering?"" #Accessibility is an absolute MUST! #Equality",negative,0,hashtag_heavy|emoji_heavy,D2
1694,<USER> delay is understandable but look at the time of the the flight and boarding time. Weird!,negative,0,emoji_heavy,D2
1695,<USER> <USER> INCONVENIENCE? Are you people freaking nuts? This guy has TWO KIDS WITH HIM and you STRAND him in an airport! #FAIL,negative,0,emoji_heavy,D2
1696,<USER> Thanks. Yes I got through. Biggest frustration is that I'm no longer able to check in online for my flight after 4 Cancelled Flights.,negative,0,negation|emoji_heavy,D2
1697,<USER> First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!,positive,2,emoji_heavy,D2
1698,"<USER> The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",negative,0,emoji_heavy,D2
1699,"<USER> also. Emergency exit seats. 6'2"" and that's a huge win.",positive,2,emoji_heavy,D2
1700,"<USER> we've been waiting at the gate for 2 hrs, why are we now waiting to stow the luggage?",negative,0,emoji_heavy,D2
1701,<USER> I heard a rumor flight 898 was Cancelled Flightled. Is this true?,neutral,1,emoji_heavy,D2
1702,<USER> been on hold now for 1 hour 20 minutes with cust service. Can you help?,negative,0,emoji_heavy,D2
1703,<USER> headed to NYC from CLT. Funny to hear all phones ring at once and then the entire plane groan (has happened twice more).,negative,0,emoji_heavy,D2
1704,"<USER> has been showing the same tone deaf video for all these years about how ""wifi is coming!"" Hah.Not before I leave. <USER> ftw",negative,0,negation|emoji_heavy,D2
1705,"<USER> - Envoy Airlines is a disgrace to the AA family. Nothing but delays and Cancelled Flightlations, week after week.",negative,0,emoji_heavy,D2
1706,"<USER> 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story",negative,0,negation|emoji_heavy,D2
1707,<USER> how can customers get in touch with you internationally from Mexico for lost baggage,neutral,1,emoji_heavy,D2
1708,<USER> I'm flying into DCA my bag is at IAD. I am already Late Flight for my meetings at work. I will call the number when I land 😭,negative,0,emoji_heavy,D2
1709,<USER> Looking forward to flying with you guys as well !!,positive,2,emoji_heavy,D2
1710,"<USER> I was told a ""return call"" by a human",negative,0,emoji_heavy,D2
1711,"<USER> Cancelled Flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.",negative,0,emoji_heavy,D2
1712,<USER> approaching three hours sitting in the plane on the ground at DFW on #AmericanAirlines flight 3056 - Oscar performance,negative,0,emoji_heavy,D2
1713,<USER> could you please tell me if there is a way to add a RR# to a flight that already took place?,neutral,1,emoji_heavy,D2
1714,"<USER> yeah, the mark was like a mile back. Also we're an hour Late Flight. So thanks a ton for the great service today.",negative,0,emoji_heavy,D2
1715,<USER> all good! Next flight was a little delayed so it all worked 👍,positive,2,emoji_heavy,D2
1716,"<USER> Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?",negative,0,emoji_heavy,D2
1717,<USER> have scheduled flight Sat(2morrow) CHO-CLT CHO needs to be added to weather advisory. Please evaluate asap.,neutral,1,emoji_heavy,D2
1718,<USER> looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? <USER> Air why don't you fly to SBA? 😭,negative,0,emoji_heavy,D2
1719,"<USER> Seriously, what is your solution? Who exactly will help my 5 year old if there's a problem with the plane? <URL>",negative,0,emoji_heavy,D2
1720,<USER> yes I do I am traveling to Marsh Harbor,neutral,1,emoji_heavy,D2
1721,<USER> I booked a flight yesterday but didnt receive an email confirmation and I my dividends number isn't registering. Please help.,negative,0,emoji_heavy,D2
1722,<USER> no her lunch was over by the time she got her call answered,neutral,1,negation|emoji_heavy,D2
1723,<USER> oh it's nothing my issue was already resolved and I am in the air,positive,2,emoji_heavy,D2
1724,"<USER> Made about 30 calls to USAir today to merge of AAdvantage, Dividend Miles. Each time, says call back Late Flightr. #30timesenough",negative,0,emoji_heavy,D2
1725,"<USER> Just called regarding my bag, came in yesterday and no one notified more or updated the online record locator #customerservice",negative,0,negation|emoji_heavy,D2
1726,"<USER> your service need work - check out this Bush airport ""customer service line"" last nt #unitedagainstunited <URL>",negative,0,emoji_heavy,D2
1727,"<USER> Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee, but the 50K miles have not shown up. Want to fly AUS --&gt; ATL",negative,0,negation|emoji_heavy,D2
1728,<USER> Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT <URL>,neutral,1,emoji_heavy,D2
1729,<USER> I see two flights with two seats in the morning can we get on those,neutral,1,emoji_heavy,D2
1730,<USER> never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue <URL>,negative,0,negation|emoji_heavy,D2
1731,"<USER> I’ve had my flight Cancelled Flightled twice now, and after 5 minutes of automated questions, the phone just goes to a busy signal. Help?",negative,0,emoji_heavy,D2
1732,<USER> had a great experience working with Glenn Coles at Buffalo-Niagara Airport!! Top notch employee,positive,2,emoji_heavy,D2
1733,<USER> can you let me know status of flight #454 PBI-JFK delayed 2.5hours now on board problem with hatch..,negative,0,emoji_heavy,D2
1734,<USER> well it IS John Hughes' birthday. But I will stick w the plane &amp; hold off on trains &amp; automobiles. Gate workers are doing well.,positive,2,emoji_heavy,D2
1735,<USER> Sitting in a cesspool of germs on the ground in #PHL for 2 hours now.,negative,0,emoji_heavy,D2
1736,<USER> it wasn't a delay so much as a straight Cancelled Flightlation. Weather wasn't an issue either.,negative,0,emoji_heavy,D2
1737,"<USER> OK, thank you.",positive,2,emoji_heavy|short_ambiguous,D2
1738,<USER> is awful. They have lost my bag and aren't providing any info. This is day 3 and nothing. #WORSTAIRLINEEVER,negative,0,emoji_heavy,D2
1739,<USER> we have to stay in Chicago overnight and meet up with our bags there. I hope they stay put and don't get put on a flight.,negative,0,emoji_heavy,D2
1740,"<USER> it was UA381 on 14 Feb. Point is, overselling flights= bad. Making people wait 1hr while you kick them off after boarding is worse",negative,0,emoji_heavy,D2
1741,<USER> busy due to storm but customer service should always be on point. More so now than ever #getittogether,negative,0,emoji_heavy,D2
1742,<USER> here we go again. Delayed in Chicago why offer the 630 flight if you never intend to fly it,negative,0,negation|emoji_heavy,D2
1743,<USER> telling my Fam in Vegas now. :),positive,2,emoji_heavy,D2
1744,<USER> service for baggage at JFK is incomprehensible. No employee knows where our luggage is frM flight 424 LAX to NYC ITS AN HR WAIT NOW,negative,0,negation|emoji_heavy,D2
1745,"<USER> Awesome, thanks! I'll give a call Late Flightr today. Appreciate the help!",positive,2,emoji_heavy,D2
1746,<USER> all set. Figured it out at the baggage office!,neutral,1,emoji_heavy,D2
1747,<USER> PLEASE improve your phone system! Going through multiple prompts &amp; menus just to be told to call back Late Flightr = MAJOR FAIL,negative,0,emoji_heavy,D2
1748,<USER> is #ELP Friendly. #flyerfriendly #united #emb145 #elpaso <URL>,positive,2,hashtag_heavy|emoji_heavy,D2
1749,<USER> <USER> Total lack of cust. service for a mom flying solo w. baby. Will not be flying w. Am. Air again!!!,negative,0,negation|emoji_heavy,D2
1750,"<USER> <USER> Too bad there's only, like, 3 people on that team, then. Because this is next level unreal.",negative,0,emoji_heavy,D2
1751,"<USER> my brother <USER> missed his flight traveling home for a funeral and can't get through to the call center, can you help?",negative,0,emoji_heavy,D2
1752,"<USER> Your whole handling of this was a joke.Boston Logan had one little old lady,ONE handling all the customers <URL>",negative,0,emoji_heavy,D2
1753,<USER> thanks for the seat that doesn't recline. I'm shocked I'm not being asked to serve everyone drinks on the plane. #DoBetter,negative,0,negation|emoji_heavy,D2
1754,.<USER> board customers onto a plane with no pilot? The only thing that expedited was my time in line to book a new flight. Come on now.,negative,0,negation|emoji_heavy,D2
1755,"<USER> clicked ""upgrade now"" and it didn't upgrade. What gives? <URL>",negative,0,emoji_heavy,D2
1756,<USER> Yes I needed plenty of assistance but received none.,negative,0,emoji_heavy,D2
1757,<USER> silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,negative,0,emoji_heavy,D2
1758,<USER> been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???,negative,0,emoji_heavy,D2
1759,<USER> has an SPF record error that is causing e-mail from noreply<USER>.com to go to spam filters. DNS admin needs to fix!,negative,0,emoji_heavy,D2
1760,<USER> - STL-BOS flight today was Cancelled Flightled. Online resched form gives an error. On hold for past 90 min. HELP! #terribleservice,negative,0,emoji_heavy,D2
1761,"<USER> yes in Lusaka, Zambia. My guess is the bags never made the plane at IAD.",negative,0,negation|emoji_heavy,D2
1762,<USER> tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home 😠,negative,0,negation|emoji_heavy,D2
1763,"<USER> love how you don't give a shit about people who tried to be loyal, but you screw them every way till Sunday. Glad I've stayed away",negative,0,emoji_heavy,D2
1764,<USER> You might be dealing with frustrated passenegers. hope you all have a great day :) thank you very much for an amazing airline :),positive,2,emoji_heavy,D2
1765,"<USER> Not appropriate to ask in public (hence the dm). each united employee, each a new answer. your process was such a hassle i Cancelled Flighted.",negative,0,negation|emoji_heavy,D2
1766,"<USER> I know. I’m sure you hear it all the time — don’t like the new seats. I’m a small guy, 5’ 6” and I feel the new planes are tight",negative,0,emoji_heavy,D2
1767,"<USER> Late Flight 2014 and 2015 are huge step towards decline in service, and your agents, not all, are as arrogant as ever. #UnitedAirlines",negative,0,negation|emoji_heavy,D2
1768,<USER> <USER> will one of you please answer the phone?,negative,0,emoji_heavy,D2
1769,"<USER> I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!",negative,0,emoji_heavy,D2
1770,<USER> the fact that that rule makes it poor customer service. I can Cancelled Flight/change on <USER> with no penalty or hoops.,negative,0,negation|emoji_heavy,D2
1771,<USER> Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,negative,0,emoji_heavy,D2
1772,<USER> Thank you.,neutral,1,emoji_heavy|short_ambiguous,D2
1773,<USER> them and <USER>,negative,0,emoji_heavy|short_ambiguous,D2
1774,"<USER> Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",negative,0,negation|emoji_heavy,D2
1775,<USER> why are you making me stay in JFK until 2 am or Late Flightr? Just let me rebook without making me pay more,negative,0,negation|emoji_heavy,D2
1776,<USER> good luck. Thanks.,positive,2,emoji_heavy|short_ambiguous,D2
1777,<USER> thnx,positive,2,emoji_heavy|short_ambiguous,D2
1778,<USER> I start a new job tomorrow &amp; you Cancelled Flight my flight (1629 BWI-LAX) and you really can't get me on another flight today ?!,negative,0,emoji_heavy,D2
1779,<USER> But I got a bad exchange rate so want my money back. Please can you refund without penalty.,negative,0,negation|emoji_heavy,D2
1780,"<USER> Trying to reset my password, email never arrives. Help?",negative,0,negation|emoji_heavy,D2
1781,"<USER> DM sent! Thanks so much for responding! Your response was so timely, I missed it!",positive,2,emoji_heavy,D2
1782,<USER> no. Told to call cust service on monday,negative,0,negation|emoji_heavy,D2
1783,"<USER> Gotcha... but ""lessening the delay"" ... that part's not happening, right?",negative,0,negation|emoji_heavy,D2
1784,<USER> : Maybe You Should Drive #usairwaysfail,neutral,1,emoji_heavy,D2
1785,<USER> it is cool. Your customer told me they didn't care either. It is expected,negative,0,emoji_heavy,D2
1786,<USER> such a bummer. But I understand it's a business deal. Thanks for answering me! Much less sad now.,neutral,1,emoji_heavy,D2
1787,<USER> BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,neutral,1,emoji_heavy,D2
1788,<USER> thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,positive,2,emoji_heavy,D2
1789,"<USER> it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",negative,0,negation|emoji_heavy,D2
1790,<USER> Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?,negative,0,negation|emoji_heavy,D2
1791,<USER> at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,negative,0,emoji_heavy,D2
1792,"<USER> the motor that usually starts the engine is broke and <USER> ground crew failed to do it on time, per pilot #maintenance",neutral,1,emoji_heavy,D2
1793,<USER> it can't be delivered. It has to be held there for me to cross the border to pick up. Please don't try to deliver.,neutral,1,emoji_heavy,D2
1794,"<USER>, I've experienced better service making connecting flight from <USER> and <USER> #badcustomerservice #jfk #pr",negative,0,hashtag_heavy|emoji_heavy,D2
1795,<USER> you reminded me today why I fly <USER>,negative,0,emoji_heavy,D2
1796,<USER> It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,negative,0,negation|emoji_heavy,D2
1797,<USER> Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience,negative,0,emoji_heavy,D2
1798,<USER> <USER> us too! Terrible airline! Just gave us a hotel hotline number and said sorry,negative,0,emoji_heavy,D2
1799,<USER> your customer service is horrible,negative,0,emoji_heavy,D2
1800,<USER> broke my suitcase &amp; refuses to give me a repair estimate. <URL>,negative,0,emoji_heavy,D2
1801,<USER> wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!,positive,2,negation|emoji_heavy,D2
1802,<USER> we just almost had a major accident on ua3710 ... How about passing on some information to those of us waiting on plane!!!,negative,0,emoji_heavy,D2
1803,"<USER> So I am flying Chicago-LAX-PHX just to go spotting at LAX and PHX airports, then I am flying back to Chicago :)",neutral,1,emoji_heavy,D2
1804,<USER> Thanks. This one was delayed an hour and a half prior to scheduled departure.,negative,0,emoji_heavy,D2
1805,<USER> I have to spend more than the cost of the flight just to get a free room and transportation to and from the airport,negative,0,emoji_heavy,D2
1806,<USER> thanks for getting me rescheduled on a direct flight to NOLA tonight in 10 minutes--and hopefully an hour earlier getting there!,positive,2,emoji_heavy,D2
1807,<USER> awesome. I flew yall Sat morning. Any way we can correct my bill ?,positive,2,emoji_heavy,D2
1808,<USER> <USER> Do you guys teach poor customer service or is it just part of an american dream?,negative,0,emoji_heavy,D2
1809,<USER> Was nice to see your Veterans Advantage Program at the gate on Sunday @ MCO.Keep up the good work at JetBlue,positive,2,emoji_heavy,D2
1810,<USER> now you don't know where my luggage is? Seriously?,negative,0,emoji_heavy,D2
1811,<USER> same here. Would appreciate a follow so I can DM my info to figure out what I am supposed to do.,negative,0,emoji_heavy,D2
1812,"<USER> thanks for response! Crew has been VERY patient with us, but they are also frustrated. Wouldn't be so bad but airport is closed!",negative,0,emoji_heavy,D2
1813,<USER> lost bag on flight to Vegas. Now to El Paso. Going to Dallas love. Gate attendant said see if can coordinate to get it to Love,negative,0,emoji_heavy,D2
1814,"<USER> Okay, just requested to follow.",neutral,1,emoji_heavy,D2
1815,"Yes, and it gets disconnected due to the lack of WIFI strength “<USER>: <USER> Have you reached out to <USER> for help, David?”",negative,0,emoji_heavy,D2
1816,<USER> thanks for the canned reply.,negative,0,emoji_heavy,D2
1817,<USER> AA 2258 why have you Cancelled Flightled our flight without courtesy of notifying us or alternatives? Very poor.,negative,0,negation|emoji_heavy,D2
1818,"<USER> membership has no privileges anymore - my son is in the army, short window to see him - NO help.",negative,0,negation|emoji_heavy,D2
1819,"<USER> On a standby to Denver, which has been delayed, and a confirmed to Aspen, whose flights have been Cancelled Flighted all day. 0 confidence.",negative,0,emoji_heavy,D2
1820,<USER> yes I was everything worked out great,positive,2,emoji_heavy,D2
1821,<USER> great. I just called your fucking phone number and she hung up on me,negative,0,emoji_heavy,D2
1822,<USER> it's sunny and gorgeous in ny actually. What's the real reason?,negative,0,emoji_heavy,D2
1823,<USER> thank you!!!,positive,2,emoji_heavy|short_ambiguous,D2
1824,<USER> you always surprise me with the awfulness of your airline. You guys suck. #worst,negative,0,emoji_heavy,D2
1825,<USER> <USER> <USER> <USER> <USER> <USER> BS that #Noise #Late Flight #NoRahm <URL>,negative,0,hashtag_heavy|emoji_heavy,D2
1826,<USER> so many delays today...What's up with that? Hoping my 12:26pm flight boards soon. #United #premier1K,negative,0,hashtag_heavy|emoji_heavy,D2
1827,<USER> are you hiring for flight attendants right now,neutral,1,emoji_heavy,D2
1828,"<USER> don't worry, I'm gonna share with my row! 😁",neutral,1,emoji_heavy,D2
1829,"<USER> you are failing! Diverted, stuck and no communication! Make a decision and let us go!!!! 😞😡 flight #4229",negative,0,negation|emoji_heavy,D2
1830,<USER> Leaving soon. Thanks!,positive,2,emoji_heavy|short_ambiguous,D2
1831,<USER> the least you could do is make up for what you have caused. You are ruining people's memories! You should be ashamed!,negative,0,emoji_heavy,D2
1832,"<USER> yeah , I have been expecting The same for 3 hours",negative,0,emoji_heavy,D2
1833,<USER> hi when will your next set of flights be out for next year from Dublin???,neutral,1,emoji_heavy,D2
1834,<USER> This is exactly why ill be flying AA from <USER> to Dallas! Only airline I trust!,positive,2,emoji_heavy,D2
1835,<USER> She is travelling from Melbourne (Australia ) to Bogota (Colombia) tomorrow,neutral,1,emoji_heavy,D2
1836,<USER> thanks. 😒,positive,2,emoji_heavy|short_ambiguous,D2
1837,<USER> booked the 8th.... Save me an emergency exit... Gotta stretch out,neutral,1,emoji_heavy,D2
1838,"<USER> blood services, make your appt. today! 18009174929 <URL>",neutral,1,emoji_heavy,D2
1839,<USER> I managed to get sorted out over the phone. Good luck dealing with the snow in Texas!,positive,2,emoji_heavy,D2
1840,<USER> what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,negative,0,emoji_heavy,D2
1841,<USER> ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220,negative,0,negation|emoji_heavy,D2
1842,<USER> I’m resending the confirmation code in a DM,neutral,1,emoji_heavy,D2
1843,<USER>: look! Another apology. DO NOT FLY <USER>,negative,0,negation|emoji_heavy,D2
1844,<USER> I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error,negative,0,emoji_heavy,D2
1845,LMAO “<USER>: Our fleet's on fleek. <URL>,positive,2,emoji_heavy,D2
1846,<USER> thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer,negative,0,emoji_heavy,D2
1847,<USER> why do I have to request refund? Why charge twice in first place?,negative,0,emoji_heavy,D2
1848,"<USER> I applied for a position in <USER> ,and I was wondering if you guys received my application.",neutral,1,emoji_heavy,D2
1849,<USER> you're killing me now. :-) You got me! #smitten #trueblue,positive,2,hashtag_heavy|emoji_heavy,D2
1850,<USER> heard you are saving 30k a year on fuel not carrying around those skymall's #ripskymall,neutral,1,negation|emoji_heavy,D2
1851,"<USER> wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",negative,0,emoji_heavy,D2
1852,<USER> the gate agent said our original plane got de-icing fluid in the engine that created a short so they took the plane out of service,negative,0,emoji_heavy,D2
1853,<USER> Thank you so much! I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!,positive,2,emoji_heavy,D2
1854,<USER> I have flown with you 10 times in the last 13 days. 8 out of 10 flights have been delayed. Huge mistake on my part. Don't fly united,negative,0,emoji_heavy,D2
1855,<USER> their names are both Angel (seriously - how cool is that!). Truly FANTASTIC service!,positive,2,emoji_heavy,D2
1856,<USER> changed our flight 6 times in 1 trip. Bumped to <USER> now &amp; having great experience. Never. Flying. US Air again. Never.,negative,0,negation|emoji_heavy,D2
1857,<USER> I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?,neutral,1,emoji_heavy,D2
1858,<USER> Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.,positive,2,negation|emoji_heavy,D2
1859,"<USER> even so, change could not be made online- instructed to call an agent- maybe the syastem should allow agents 2 link passengers!",negative,0,negation|emoji_heavy,D2
1860,<USER> 108 to Portland Maine,neutral,1,emoji_heavy,D2
1861,<USER> when should i expect a response from customer relations,negative,0,emoji_heavy,D2
1862,<USER> your phone service sucks,negative,0,emoji_heavy,D2
1863,<USER> Yes That's true but they are a bit pricey I will look into it further. Love you guys.,positive,2,emoji_heavy,D2
1864,<USER> Show Jacksonville some 💝too! We want #3ticketsforJax!,neutral,1,emoji_heavy,D2
1865,<USER> so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,negative,0,negation|emoji_heavy,D2
1866,<USER> I would.,neutral,1,emoji_heavy|short_ambiguous,D2
1867,<USER> hey flight 5350 in dfw stuck at gate with no gate agent. Plane full of people missing connections.,negative,0,negation|emoji_heavy,D2
1868,<USER> you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,negative,0,emoji_heavy,D2
1869,<USER> emailed AAdvantage for status match ... still waiting. Can't wait to move from <USER> but help me out here :),negative,0,emoji_heavy,D2
1870,"<USER> why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!",negative,0,emoji_heavy,D2
1871,"<USER> tell them to get on that, please.",negative,0,emoji_heavy,D2
1872,<USER> knows whats up! That #BlackHistoryMonth commercial. Just another thing to add to reasons why I fly with #SouthWestAirlines,positive,2,hashtag_heavy|emoji_heavy,D2
1873,"<USER> after being assured by the pleasant woman at gate B11 in Albany, NY that life's not perfect, I'd heard enough.",negative,0,negation|emoji_heavy,D2
1874,<USER> Flight Get Me Out Of Chicago.,neutral,1,emoji_heavy,D2
1875,<USER> Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT <URL>,neutral,1,emoji_heavy,D2
1876,<USER> I have never on all my trips on any airline ever nat'l or int'l ever experienced anything like this!,negative,0,negation|emoji_heavy,D2
1877,"<USER> 2/22-MDW 2 SAN flt 1687 attendant Melissa was awesome! Fast, smiling, great. After weather Cancelled Flight day b4, it was welcome",positive,2,emoji_heavy,D2
1878,<USER> flt 1583 EWR to SFO excellent service. Friendly flight attendants. made the 6AM flight a very good start to the day.,positive,2,emoji_heavy,D2
1879,<USER> pls follow for DM.,neutral,1,emoji_heavy,D2
1880,<USER> delayed.....wow,negative,0,emoji_heavy|short_ambiguous,D2
1881,<USER> me &amp; <USER> are best friends because of <USER>. Any chance we could get tickets to #DestinationDragons ?,positive,2,emoji_heavy,D2
1882,"<USER> Love, love, love this. Southwest Rocks!! Always!! <URL>",positive,2,emoji_heavy,D2
1883,<USER> Thank you for the response. When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up,neutral,1,emoji_heavy,D2
1884,<USER> This entire process took sooooo long that no decent seats are left. #customerservice,negative,0,negation|emoji_heavy,D2
1885,"<USER> I was under the impression when there is an 8 hour delay in your flight because of equipment failure, compensation is offered?",neutral,1,emoji_heavy,D2
1886,"<USER> just had a horrible experience with check in agent at fort myers, I'll document and send details, off to Boston",negative,0,emoji_heavy,D2
1887,<USER> on the plane. I was thoughtful enough to ask for it and got it; there are prob others that also deserved it,neutral,1,emoji_heavy,D2
1888,"<USER> also, can you explain why, when I checked in, on the US Airways site, &amp; picked ""Standby for 1st"" I was not put on the list?",neutral,1,negation|emoji_heavy,D2
1889,<USER> really appreciate the great customer service... One of your service agents just hung up on me when asking legitimate questions,negative,0,emoji_heavy,D2
1890,<USER> Hi. How do I claim points on a 1800-flowers order after I purchased? I totally forgot to put in the promo code.,neutral,1,emoji_heavy,D2
1891,<USER> thanks Southwest for saving our trip. my sweetheart isn't going to miss seeing #AltonBrownLive thanks to y'all! #SOhappy,positive,2,hashtag_heavy|emoji_heavy,D2
1892,"Thank you. “<USER>: <USER> Customer Relations will review your concerns and contact you back directly, John.”",positive,2,emoji_heavy,D2
1893,<USER> I need your help but no one will pick up the phone.,negative,0,negation|emoji_heavy,D2
1894,<USER> oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,negative,0,negation|emoji_heavy,D2
1895,"<USER> UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well""",negative,0,emoji_heavy,D2
1896,<USER> on time today and from PHL! Nice work! #ThereIsAFirstForEverything,positive,2,emoji_heavy,D2
1897,<USER> Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this #fail,negative,0,emoji_heavy,D2
1898,<USER> 4828 but I just missed it because no one is at the gate to marshall us in so now I have to rent a car &amp; drive 5 hrs. So thanks.,negative,0,negation|emoji_heavy,D2
1899,<USER> typically once you get the problem fixed - then the crew expires - and the delay turns into a Cancelled Flight...,negative,0,emoji_heavy,D2
1900,"<USER> why did flight 1636 get Cancelled Flightled? Waiting for a rep to rebook, but wondering if there will be other issues getting out.",negative,0,emoji_heavy,D2
1901,"<USER> flt 136 from PHX. Delayed 2 hrs, circle 1 hr, divert to upstate NY, just sitting for 1 hr No communication #horrible",negative,0,negation|emoji_heavy,D2
1902,<USER> - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! <URL>,positive,2,emoji_heavy,D2
1903,"<USER> There is no option just to Cancelled Flight? I don't want to change flight, I want to Cancelled Flight.",negative,0,negation|emoji_heavy,D2
1904,<USER> You already Cancelled Flightled the one b4 us to DCA,negative,0,emoji_heavy,D2
1905,<USER> yes please. Going to drive the 6 hours.,neutral,1,emoji_heavy,D2
1906,<USER> will do. Thanks for the help. Cheers,positive,2,emoji_heavy,D2
1907,<USER> been waiting for 70 minutes on hold because yall Cancelled Flightled my return flight. Answer the phone!!!,negative,0,emoji_heavy,D2
1908,<USER> I've heard your new in flight tap to pay readers accept ONLY Apple Pay. I thought that was impossible &amp; certainly not EMV compliant,negative,0,negation|emoji_heavy,D2
1909,<USER> My husband a first time flyer with you has had the worst experience on board a aircraft just a few minutes ago.,negative,0,emoji_heavy,D2
1910,<USER> loving the free #wifi and #legroom ✈️ #SeattleBound,positive,2,hashtag_heavy|emoji_heavy,D2
1911,<USER> formally requests <USER> and <USER> to establish customs facilities for international flights <URL>,neutral,1,emoji_heavy,D2
1912,.<USER> <USER> Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,negative,0,emoji_heavy,D2
1913,<USER> We've been on hold for over 7 hours after my wife's flight was Cancelled Flighted.,negative,0,emoji_heavy,D2
1914,<USER> abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,negative,0,hashtag_heavy|emoji_heavy,D2
1915,.<USER> just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,neutral,1,negation|emoji_heavy,D2
1916,<USER> Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.,negative,0,emoji_heavy,D2
1917,"<USER> <USER> no, don't leave me!!!",neutral,1,negation|emoji_heavy,D2
1918,<USER> needs to get their shit together. 2 counter people &amp; a massive line. People need to catch their flights! <URL>,negative,0,emoji_heavy,D2
1919,<USER> is helping me step up my <USER> game! #TinderTips #tinderchamp <URL>,neutral,1,hashtag_heavy|emoji_heavy,D2
